Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-31 00:00:00-05:00,180.15158821449296,183.52557442102218,179.409307130421,183.38096618652344,161700,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,184.39313132746537,186.37896049298263,183.1302990742137,186.03192138671875,144000,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,185.993393241037,186.9959426231667,184.74983014606494,186.8031463623047,98900,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,185.0872459614111,186.06087669946535,183.2363752669265,183.4966583251953,118300,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,182.55193053561499,183.42917048701142,180.26726456340106,181.87713623046875,96500,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,182.20487769323097,183.5351968731504,181.75179839889353,182.08920288085938,69000,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,182.28201940084193,184.7016590309384,182.28201940084193,184.39317321777344,94000,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,185.9066398721351,187.46830873038724,185.9066398721351,187.32371520996094,348600,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,185.13543246077674,187.80570546651083,183.10140033746217,183.99790954589844,109000,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,184.16180031943074,184.74983850277613,179.89130484599426,180.8553009033203,127900,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,180.95169073468566,181.80964656308862,179.2068456660041,180.4986114501953,104800,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,182.23378492750317,184.33530371293512,182.23378492750317,183.7279815673828,75400,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,183.23636376974147,185.09686901282703,182.8700405780824,184.68235778808594,147600,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,183.21707944738176,183.65087471033158,181.02880438437094,181.2505340576172,53700,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,180.9709599584018,182.28199507053455,179.20684556204156,179.64065551757812,119700,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,179.1393571622662,180.32506798276117,176.71973278512073,177.51983642578125,694800,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,178.42603220538055,178.44531624575538,173.72174130341094,174.03021240234375,284900,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,170.91651664223042,177.1535727746589,169.96215517897156,176.854736328125,241300,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,177.49094491720618,181.4433345369003,177.49094491720618,181.02880859375,159600,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,179.3128961201807,183.07248946021275,179.3128961201807,182.4844512939453,86700,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,182.1084828558489,182.83147983586156,178.66701017047123,179.64065551757812,97400,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,180.5950144639061,184.2967557243891,180.46970498120317,183.50628662109375,132100,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,184.98119901391036,184.98119901391036,182.48445280749763,183.1496124267578,68400,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,181.29873869910975,182.4651656470504,179.88166337172814,182.27236938476562,64200,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,181.96388344711605,182.64832709348477,176.96075645902124,177.07643127441406,112100,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,177.68374484061522,180.98060930382752,176.498019202804,176.5655059814453,137500,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,180.04556102648496,181.48190584382877,179.4382387585584,180.28656005859375,86100,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,177.83797525158644,180.3540053616253,177.52950418518077,180.1612091064453,94200,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,181.63614963601646,182.06031028809235,178.74416123667754,178.83091735839844,94800,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,179.9009444792886,180.88422460355076,177.68376525373944,178.86947631835938,94700,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,180.25760739855193,181.96386963371657,179.43820495995743,181.6746826171875,75300,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,182.96645745320612,184.8076934814453,181.15414013038117,184.8076934814453,139600,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,183.55450740731493,187.41049194335938,183.55450740731493,187.41049194335938,90900,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,186.8609825349323,188.43230073392849,185.74274363614467,188.25877380371094,97200,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,187.8828284322909,188.9528646599225,187.00560318646964,188.2877197265625,64800,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,188.83718555455377,189.72406015499422,188.44194364398646,189.27098083496094,117400,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,188.58655683484662,188.76971844257895,187.21768417365337,187.28515625,212100,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,188.1370440664213,188.6592254638672,187.35378672530754,188.6592254638672,60200,0.601,0.0,0.0
2022-03-25 00:00:00-04:00,189.24909380735778,189.48116131959534,187.9629989085046,189.36512756347656,81000,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,189.36513541114536,189.5101776123047,187.55687377976426,189.5101776123047,67400,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,190.60287636182065,192.15006201745567,190.21608732543984,191.8986358642578,138500,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,191.39579895348294,192.43048249960114,190.3321217223479,190.9703369140625,54700,0.0,0.0,0.0
