Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-12-01 00:00:00-05:00,240.5462982264798,242.97265893100925,237.63851756345161,237.7444305419922,627500,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,237.6096341567591,239.8819369544298,236.48311321396667,238.8902130126953,444000,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,240.7388501837468,241.3165599792465,236.31941873101627,238.1295623779297,202200,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,238.82280862206255,240.1804164428461,237.7348094968096,239.57383728027344,150500,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,241.5958078540408,243.96440068721523,241.5958078540408,243.63702392578125,150700,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,244.4361713481166,245.88043126096267,243.11708532908412,245.6878662109375,194300,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,245.36050760443368,246.4003765193073,244.74429062063138,244.82131958007812,216700,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,244.3302669696656,246.07301966694996,244.01252801463934,245.15830993652344,154400,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,245.3219792023742,248.03718016416903,245.283472069569,247.34396362304688,672500,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,246.2848214177889,247.27656007092708,244.81167748714634,246.1500244140625,155700,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,246.6796337320073,251.6286163330078,246.48705396767642,251.6286163330078,240400,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,252.0806032745422,253.71291428609695,251.0278160232926,251.67495727539062,207700,0.818,0.0,0.0
2021-12-17 00:00:00-05:00,250.60284331595253,253.53907552959657,249.6080054557638,251.74258422851562,292400,0.0,0.0,0.0
2021-12-20 00:00:00-05:00,251.4044968525765,251.4044968525765,247.8791026809356,250.1875,291200,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,251.20163842448534,251.9743465172056,248.99947194288234,251.91639709472656,294000,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,251.54935143832273,254.68840605555064,251.356167056174,254.62078857421875,314400,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,254.9878162473544,256.5235347853848,254.49521671553038,255.7798309326172,235800,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,256.29180043934844,257.5763854980469,255.69296998450534,257.5763854980469,158500,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,257.7019553330183,258.3587352279414,256.0889803123747,256.54290771484375,165100,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,256.47533777807166,258.2235479169566,256.34977083840465,257.5087890625,198900,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,258.1848978389291,259.54676853130536,258.175229774364,258.3780822753906,162100,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,258.42638623462506,259.35360676391076,257.2093890253187,257.3253173828125,130400,0.0,0.0,0.0
2022-01-03 00:00:00-05:00,256.9678828627553,256.9678828627553,252.57321725908537,255.6736297607422,302200,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,255.2872739028891,255.32591668015922,250.15854319392724,251.56869506835938,512000,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,251.79086553711394,253.33625246371622,248.08195459875085,248.4972686767578,1072500,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,247.26092632096135,248.47792312495312,244.8462688373582,245.36782836914062,311100,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,245.2809344562704,245.49342552003904,243.66794482704566,243.86111450195312,301700,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,243.1656740228854,246.4785919189453,241.59132728700953,246.4785919189453,327200,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,246.67177874096654,248.50692749023438,244.962196911958,248.50692749023438,254400,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,247.56038142526003,247.9274141381023,246.169536132281,247.09677124023438,317600,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,247.06781544777033,247.06781544777033,242.3543982023179,242.81800842285156,272400,0.0,0.0,0.0
