Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-12-01 00:00:00-05:00,442.00670788962714,445.32507629835465,429.91774277208117,430.23095703125,561400,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,426.4623696285525,436.8579170463935,425.6988556903101,434.86102294921875,837100,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,436.22167908673714,436.9851930576693,421.6365577899808,426.785400390625,1024500,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,427.56848965665023,431.5622781036056,422.1259992146648,430.4169921875,522700,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,438.9918719403877,446.8325952255602,438.9918719403877,445.98095703125,505000,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,446.3822742829061,449.28950627154757,443.21075933988163,448.9566955566406,323800,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,448.01694496876536,450.8654471068759,442.77021045005824,443.1324157714844,329400,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,447.64500803734006,450.88505065969804,445.4914918506038,450.31732177734375,404100,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,451.1591442527631,452.23590237579833,443.23032700282187,443.7099914550781,448900,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,438.1891874646405,440.97896044754276,431.3469263612151,436.4468078613281,593500,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,436.8970444653737,448.68259396208566,432.5509089392193,447.9974060058594,495600,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,450.1165257341834,450.4205169785825,432.2103102253492,435.0050964355469,626900,0.821,0.0,0.0
2021-12-17 00:00:00-05:00,430.2588543901841,437.42721774407244,428.24855602628816,433.4949035644531,411000,0.0,0.0,0.0
2021-12-20 00:00:00-05:00,427.4543104005864,429.6312984808144,425.2577205993803,428.405517578125,569700,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,433.3674159430162,440.36908984899776,429.14092637307476,439.95721435546875,490700,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,439.2904281251957,445.49776902699716,438.13329821400515,445.2134094238281,358900,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,446.02730006386844,449.4006511620725,445.5664052938729,447.64532470703125,301300,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,449.0868538603909,457.06915283203125,449.0868538603909,457.06915283203125,512300,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,457.7849664929857,458.0105209232878,452.63668736949774,453.8722839355469,518400,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,453.7350242914732,455.55897172265543,451.1363451037371,453.9115295410156,366600,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,453.83301839403254,456.0492393978939,451.1068834104153,451.5383605957031,334500,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,451.4207549275335,452.4307971359523,449.03784417266525,449.2928161621094,400100,0.0,0.0,0.0
2022-01-03 00:00:00-05:00,449.8419824844625,453.5389268553102,447.29235226174745,453.0486145019531,556600,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,453.44083510530663,454.0292158843672,443.03642186618237,447.3217468261719,821600,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,444.33081542261976,445.1741681730897,432.27896016681746,432.4750671386719,946400,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,428.85658235300605,434.8383989450725,427.2679751439946,430.83746337890625,729200,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,430.7002025509643,433.07332769333226,423.74757643082876,426.4344787597656,1835300,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,419.6681456016288,427.4347065295705,413.8236306663659,426.88555908203125,2709800,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,425.9343402873419,433.19095701150115,423.051301303281,432.5241394042969,567200,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,435.632710370004,438.7903231243838,431.86711508533904,433.9362487792969,1191200,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,435.5934919538236,437.09384650727736,420.8056551182253,421.6686096191406,599800,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,419.3935553469736,425.41460523799066,418.86403956747665,425.0713806152344,493000,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,418.7267412109253,421.5803626403092,413.3333054342038,414.2256774902344,730200,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,415.794729170697,420.9135918009276,408.23409044947255,408.4498291015625,2504700,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,412.27423645721177,417.4911369516618,402.83081610771126,403.3701477050781,629500,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,401.28141610216295,406.56699748116466,394.49551008917376,394.6327819824219,1874800,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,386.248444625901,397.63348252724023,373.25516792271867,397.1824035644531,6231600,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,389.47470273802156,394.7798557230174,383.2280986222621,387.4251708984375,835600,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,398.7220428397459,402.41898749899406,384.3656816488838,388.7687072753906,3886100,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,394.98579505303314,397.15296706183705,384.0223891689274,385.4737243652344,655800,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,390.1512768072881,402.0560734441296,383.81645046847996,401.899169921875,936200,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,402.5464270671384,414.60809853858535,401.07549006202095,414.0785827636719,681100,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,414.80420679201615,416.39281385960925,408.93027500038056,415.7946472167969,1590200,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,416.9910029094641,418.87378535329503,412.47030801250094,417.9519958496094,504600,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,411.0288076847965,414.17660436777817,403.41918090577,404.9293212890625,688500,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,404.2821328473616,411.59761463008635,401.65406584308533,408.018310546875,457100,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,408.76352848160053,411.70540209310195,404.3899514251951,406.0177917480469,352000,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,404.5566810011709,412.44091144208153,403.4486003022447,411.2543640136719,273900,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,416.5693442270427,421.35479736328125,414.9513195208553,421.35479736328125,1191700,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,413.4117315782533,421.1488745211838,408.64591008855126,411.06805419921875,766500,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,411.37202601887446,413.5490138613656,396.52535498220425,398.0943603515625,1448800,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,397.02550053186246,401.7227010234648,393.6325475942392,398.0257568359375,2260100,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,404.19386018161794,409.70496591450745,403.09556536419655,409.4892272949219,369400,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,406.17477710178946,409.9992075820356,401.86000432787904,408.76361083984375,330000,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,404.71358470224146,404.9881584029701,394.70141555897595,395.3192138671875,456100,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,396.7313510634968,397.1922458800065,387.62133901442104,390.37689208984375,646400,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,386.9446927706276,393.2108989032893,382.62995012061407,386.5426330566406,2183500,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,390.3964222249279,391.84775732119743,376.1871821814291,376.7657470703125,718400,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,363.69410177674894,390.88680617194944,361.8603383343458,390.37689208984375,2310000,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,391.13192984433425,396.1233356008786,386.31708919339343,395.995849609375,670600,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,392.3969179470108,398.1531794176638,389.5923460253702,396.0840759277344,592500,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,394.789671639395,397.1333789020019,385.3854848992922,388.46466064453125,355700,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,390.82796545723795,398.1238156798759,387.83707206793844,396.5548400878906,358800,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,399.24169662107823,399.24169662107823,388.543078685865,390.38665771484375,370100,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,387.75858931481304,389.14124365432366,379.86454339387603,382.6004943847656,432700,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,382.6005104561673,384.46369127387123,367.9009567818453,368.25396728515625,884300,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,367.2635404672065,378.05041183228013,361.42884163914516,366.4398193359375,1789500,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,376.1284200817989,383.4340863109596,374.0789179816028,382.0611877441406,664500,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,375.2556250669988,376.451988263991,369.70528629579155,375.4615478515625,988300,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,378.9035891700854,378.9035891700854,367.24394721562925,367.65582275390625,796300,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,366.15546914484156,369.71511164877296,358.830201477857,359.70294189453125,1091500,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,362.3408308018732,372.63739026985604,361.1052340893021,371.7940673828125,508600,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,376.36372983470824,385.5619938676592,371.45082067326626,385.40509033203125,666600,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,382.8946635783819,389.59234619140625,381.5217951571935,389.59234619140625,410500,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,388.1802901353723,398.99657928611845,386.326895103723,398.5160827636719,506400,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,397.074564629319,399.898738612567,392.19104287521736,397.5060119628906,488100,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,397.62366547142534,406.07664456281003,397.3686935042137,403.8702392578125,413300,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,399.75161029971366,404.32132450509107,396.8979891361581,397.7217102050781,388400,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,399.29039563339126,408.1209411621094,398.29829920310834,408.1209411621094,341500,0.677,0.0,0.0
2022-03-25 00:00:00-04:00,408.2683129570441,408.86747973991885,402.3747276634957,407.16815185546875,307200,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,405.439404802756,412.2661234113778,403.98564290915795,412.1973876953125,514700,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,417.01051306965786,421.9414692859407,414.14228799508055,421.3128356933594,1961400,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,419.08302858484444,420.1340585073958,412.86530918590756,414.9280700683594,413100,0.0,0.0,0.0
